sample_id,country,location_code,location_name,X1km_square,sample_projection,land_cover,date,year,sample_media,digitised_by,recorder_type,habitat,habitat_other_detail,target_flower,target_flower_corrected,target_other_name,target_other_name_corrected,target_flower_family,flower_cover,floral_unit_count,floral_unit,flower_context,count_start_time,cloud_cover,sunshine,wind_speed,habitat_type,flower_structure,bumblebees,honeybees,solitary_bees,wasps,hoverflies,other_flies,butterflies_moths,beetles,insects_small,insects_other,all_insects_total
4000280,Scotland,54,Springfield Reservoir,NS9052,OSGB,semi-natural,25/07/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Lotus corniculatus,Lotus corniculatus,Fabaceae,Target flowers cover less than half of patch,53,individual flower,More or less isolated,13:46,All or mostly cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,1,0,0,0,0,1
4000282,Scotland,54,Springfield Reservoir,NS9052,OSGB,semi-natural,25/07/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,Seasonally wet grassland,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Cirsium palustre,Cirsium palustre,Asteraceae,Target flowers cover less than half of patch,7,flower head,More or less isolated,14:06,All or mostly cloud,Partly in sun and partly shaded,Leaves moving strongly,semi-natural,open,0,0,0,0,2,0,0,0,0,0,2
4000284,Scotland,54,Springfield Reservoir,NS9052,OSGB,semi-natural,25/07/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Hypochaeris radicata,Hypochaeris radicata,Asteraceae,Target flowers cover less than half of patch,15,flower head,Growing in a larger patch of the same flower,14:27,All or mostly cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,0,1,0,0,7,0,0,0,0,8
4000287,Scotland,54,Springfield Reservoir,NS9052,OSGB,semi-natural,25/07/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Succisa pratensis,Succisa pratensis,Dipsacaceae,Target flowers cover less than half of patch,4,flower head,Growing in a larger patch of many different flowers,14:49,All or mostly cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,2,1,0,0,0,3
4000350,Scotland,166,Cromlet,NN7911,OSGB,semi-natural,27/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Other - please describe below,Other - please describe below,Leontodon autumnalis,Leontodon autumnalis,Asteraceae,Target flowers cover less than half of patch,6,flower head,More or less isolated,16:18,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving strongly,semi-natural,open,0,0,0,0,0,3,0,0,0,0,3
4000365,Scotland,166,Cromlet,NN7911,OSGB,semi-natural,27/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover less than half of patch,31,flower spike,Growing in a larger patch of the same flower,13:08,All or mostly cloud,Partly in sun and partly shaded,Leaves moving strongly,semi-natural,closed,0,0,0,0,0,2,0,0,0,0,2
4000366,Scotland,166,Cromlet,NN7911,OSGB,semi-natural,27/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover about half of patch,115,flower spike,Growing in a larger patch of the same flower,13:24,All or mostly cloud,Partly in sun and partly shaded,Leaves moving strongly,semi-natural,closed,0,0,0,0,1,1,0,0,0,0,2
4000367,Scotland,166,Cromlet,NN7911,OSGB,semi-natural,27/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Other - please describe below,Other - please describe below,Erica tetralix,Erica tetralix,Ericaceae,Target flowers cover less than half of patch,23,flower spike,Growing in a larger patch of the same flower,13:40,All or mostly cloud,Partly in sun and partly shaded,Leaves moving strongly,semi-natural,closed,1,0,0,0,0,0,0,0,0,0,1
4000372,Scotland,125,Glen Banvie,NN8369,OSGB,semi-natural,28/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Leontodon autumnalis,Leontodon autumnalis,Asteraceae,Target flowers cover less than half of patch,16,flower head,Growing in a larger patch of the same flower,11:40,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,open,0,0,0,0,0,5,0,0,0,0,5
4000377,Scotland,125,Glen Banvie,NN8369,OSGB,semi-natural,28/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Succisa pratensis,Succisa pratensis,Dipsacaceae,Target flowers cover less than half of patch,12,flower head,More or less isolated,11:57,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,closed,1,0,0,0,1,0,0,0,0,0,2
4000383,Scotland,125,Glen Banvie,NN8369,OSGB,semi-natural,28/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Campanula rotundifolia,Campanula rotundifolia,Campanulaceae,Target flowers cover less than half of patch,8,individual flower,Growing in a larger patch of many different flowers,12:15,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,1,0,0,0,0,0,1
4000395,Scotland,125,Glen Banvie,NN8369,OSGB,semi-natural,28/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Other - please describe below,Other - please describe below,Trifolium pratense,Trifolium pratense,Fabaceae,Target flowers cover less than half of patch,6,flower head,Growing in a larger patch of many different flowers,12:30,All or mostly cloud,Entirely shaded,Leaves moving gently all the time,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
4000480,Scotland,51,Coraldie,NN6693,OSGB,semi-natural,21/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Other - please describe below,Leontodon autumnalis,Leontodon autumnalis,Asteraceae,Target flowers cover less than half of patch,18,flower head,Growing in a larger patch of the same flower,14:00,All or mostly cloud,Entirely shaded,Leaves moving strongly,agricultural,open,0,0,0,0,2,0,0,0,0,0,2
4000482,Scotland,51,Coraldie,NN6693,OSGB,semi-natural,21/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,Wet Flush,Other - please describe below,Other - please describe below,Succisa pratensis,Succisa pratensis,Dipsacaceae,Target flowers cover less than half of patch,6,flower head,Growing in a larger patch of the same flower,14:15,All or mostly cloud,Entirely shaded,Leaves moving strongly,semi-natural,closed,2,0,0,0,1,0,0,0,0,0,3
4000483,Scotland,51,Coraldie,NN6693,OSGB,semi-natural,21/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Other - please describe below,Other - please describe below,Leontodon autumnalis,Leontodon autumnalis,Asteraceae,Target flowers cover less than half of patch,16,flower head,Growing in a larger patch of the same flower,14:29,All or mostly cloud,Entirely shaded,Leaves moving strongly,agricultural,open,1,0,0,0,0,3,0,0,0,0,4
4000485,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,20/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover more than half of patch,270,flower spike,Growing in a larger patch of the same flower,11:05,Half blue and half cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,closed,2,0,0,0,1,2,0,1,0,0,6
4000486,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,20/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover about half of patch,93,flower spike,Growing in a larger patch of the same flower,11:36,Half blue and half cloud,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,closed,1,0,0,0,1,2,0,2,0,3,9
4000489,Scotland,157,Lairig Cheile,NN5527,OSGB,semi-natural,20/08/2018,2018,0,147520,I am familiar with recognising the main groups of pollinating insect,Upland moorland,NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover about half of patch,107,flower spike,Growing in a larger patch of the same flower,10:40,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,1,0,0,0,0,1,0,0,1,0,3
4008667,England,79,Reedham Marshes,TG4403,OSGB,agricultural,13/09/2018,2018,0,26,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,Sonchus arvensis,Sonchus arvensis,Asteraceae,Target flowers cover about half of patch,15,flower head,Growing in a larger patch of the same flower,11:30,All or mostly blue,Partly in sun and partly shaded,Leaves moving gently all the time,semi-natural,open,1,0,2,1,4,4,0,0,0,0,12
4008681,England,79,Reedham Marshes,TG4403,OSGB,agricultural,13/09/2018,2018,0,26,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Ivy - Hedera helix,Ivy - Hedera helix,NA,NA,Araliaceae,Target flowers cover more than half of patch,18,flower head,Growing in a larger patch of the same flower,11:15,All or mostly blue,Entirely in sunshine,Leaves moving gently all the time,semi-natural,open,0,11,0,0,2,4,0,0,0,0,17
4010026,Wales,71,Cefn Llwyd,SH8207,OSGB,semi-natural,10/08/2018,2018,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,Digitalis purpurea,Digitalis purpurea,Plantaginaceae,Target flowers cover less than half of patch,7,individual flower,More or less isolated,12:28,Half blue and half cloud,Entirely in sunshine,Leaves moving gently all the time,semi-natural,closed,1,0,0,0,0,0,0,0,0,0,1
4010038,Wales,71,Cefn Llwyd,SH8207,OSGB,semi-natural,10/08/2018,2018,0,147349,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Thistle - Cirsium or Carduus,Thistle - Cirsium or Carduus,Cirsium vulgare,Cirsium vulgare,Asteraceae,Target flowers cover about half of patch,10,flower head,Growing in a larger patch of the same flower,12:44,All or mostly blue,Entirely in sunshine,Leaves moving strongly,agricultural,open,2,0,0,0,0,5,0,0,1,0,8
4010053,Wales,71,Cefn Llwyd,SH8207,OSGB,semi-natural,10/08/2018,2018,0,147349,I am familiar with recognising the main groups of pollinating insect,Other - please describe below,Bracken dominated grassy slope,Other - please describe below,Other - please describe below,Euphrasia,Euphrasia,Orobanchaceae,Target flowers cover less than half of patch,11,individual flower,Growing in a larger patch of the same flower,13:21,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,0,0,0,0,1,0,0,0,0,0,1
4010060,Wales,71,Cefn Llwyd,SH8207,OSGB,semi-natural,10/08/2018,2018,0,147349,I am familiar with recognising the main groups of pollinating insect,Grassland with wild flowers (e.g. meadow),NA,Heather - Calluna vulgaris,Heather - Calluna vulgaris,NA,NA,Ericaceae,Target flowers cover less than half of patch,20,flower spike,More or less isolated,13:40,All or mostly cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,closed,0,0,0,0,0,0,0,0,0,0,0
4014449,Scotland,39,Fyvie,NJ7638,OSGB,agricultural,04/09/2018,2018,1,131370,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,rosebay  chamerion angustifolium,rosebay  chamerion angustifolium,Onagraceae,Target flowers cover less than half of patch,11,flower spike,Growing in a larger patch of the same flower,11:48,Half blue and half cloud,Entirely in sunshine,Leaves still/moving occasionally,semi-natural,open,3,0,0,1,24,4,0,0,0,1,33
4014493,Scotland,39,Fyvie,NJ7638,OSGB,agricultural,04/09/2018,2018,1,131370,I am familiar with recognising the main groups of pollinating insect,Woodland,NA,Other - please describe below,Other - please describe below,herb robert,herb robert,Geraniaceae,Target flowers cover about half of patch,10,individual flower,Growing in a larger patch of the same flower,11:36,All or mostly blue,Entirely shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,1,2,5,0,0,0,0,8
4014545,Scotland,39,Fyvie,NJ7638,OSGB,agricultural,04/09/2018,2018,1,131370,I am familiar with recognising the main groups of pollinating insect,Farm crops or grassy pasture,NA,Ragwort - Senecio jacobaea and relatives,Ragwort - Senecio jacobaea and relatives,common ragwort,common ragwort,Asteraceae,Target flowers cover less than half of patch,13,flower head,More or less isolated,15:23,All or mostly cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,agricultural,open,0,0,0,0,6,3,0,0,0,0,9
4014556,Scotland,39,Fyvie,NJ7638,OSGB,agricultural,16/08/2018,2018,0,131370,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Buttercup (Ranunculus species),Buttercup (Ranunculus species),creeping buttercup,creeping buttercup,Ranunculaceae,Target flowers cover less than half of patch,2,individual flower,Growing in a larger patch of the same flower,17:46,All or mostly blue,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,3,2,0,0,1,1,7
4014577,Scotland,39,Fyvie,NJ7638,OSGB,agricultural,16/08/2018,2018,0,131370,I am familiar with recognising the main groups of pollinating insect,Grassy verge or hedgerow edge,NA,Other - please describe below,Other - please describe below,rosebay chamerion angustifolium,rosebay chamerion angustifolium,Onagraceae,Target flowers cover more than half of patch,16,flower spike,Growing in a larger patch of the same flower,16:42,All or mostly cloud,Partly in sun and partly shaded,Leaves still/moving occasionally,semi-natural,open,0,0,0,0,13,3,0,0,2,0,18
