sample_id,country,location_code,location_name,X1km_square,date,year,pan_trap_station,occurrence_id,taxon_group,taxon_source,English_name,source_taxon_version_key,Order,Family,floral_unit,total_floral_units
6339855,Wales,75,Byrdir,SH5924,23/07/2019,2019,2,11092309,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,32
6339855,Wales,75,Byrdir,SH5924,23/07/2019,2019,2,11092310,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,22
6339855,Wales,75,Byrdir,SH5924,23/07/2019,2019,2,11092311,flowering plant,Crepis capillaris,Smooth Hawk's-beard,NBNSYS0000004576,Asterales,Asteraceae,individual flower,14
6339871,Wales,131,Foel Caethle,SN6098,04/07/2019,2019,5,11092361,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,2
6339871,Wales,131,Foel Caethle,SN6098,04/07/2019,2019,5,11092362,flowering plant,Oenanthe crocata,Hemlock Water-dropwort,NBNSYS0000003693,Apiales,Apiaceae,flower umbel,34
6339871,Wales,131,Foel Caethle,SN6098,04/07/2019,2019,5,11092363,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,12
6339871,Wales,131,Foel Caethle,SN6098,04/07/2019,2019,5,11092364,flowering plant,Rumex obtusifolius,Broad-leaved Dock,NBNSYS0000003791,Caryophyllales,Polygonaceae,flower spike,7
6339871,Wales,131,Foel Caethle,SN6098,04/07/2019,2019,5,11092365,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,1
6341167,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,1,11096183,flowering plant,Geranium molle,Dove's-foot Crane's-bill,NBNSYS0000003159,Geraniales,Geraniaceae,individual flower,5
6341167,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,1,11096184,flowering plant,Sonchus,Sow Thistle,NHMSYS0000463784,Asterales,Asteraceae,flower head,6
6341167,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,1,11096185,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower head,140
6341167,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,1,11096186,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,1
6341219,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,2,11096345,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,5
6341219,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,2,11096346,flowering plant,Ulex europaeus,Gorse,NBNSYS0000003211,Fabales,Fabaceae,individual flower,1
6341228,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,3,11096403,flowering plant,Rumex acetosa,Common Sorrel,NBNSYS0000003778,Caryophyllales,Polygonaceae,flower spike,18
6341228,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,3,11096404,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,4
6341277,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,4,11096528,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,1
6341277,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,4,11096529,flowering plant,Rumex obtusifolius,Broad-leaved Dock,NBNSYS0000003791,Caryophyllales,Polygonaceae,flower spike,10
6341297,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,5,11096580,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,51
6341297,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,5,11096581,flowering plant,Oenanthe crocata,Hemlock Water-dropwort,NBNSYS0000003693,Apiales,Apiaceae,flower umbel,9
6341297,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,5,11096582,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,9
6341297,Wales,131,Foel Caethle,SN6098,14/06/2019,2019,5,11096583,flowering plant,Rumex obtusifolius,Broad-leaved Dock,NBNSYS0000003791,Caryophyllales,Polygonaceae,flower spike,5
6341744,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,1,11097673,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,3
6341744,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,1,11097674,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,8
6341754,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,2,11097711,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,2
6341789,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,3,11097740,flowering plant,Lotus pedunculatus,Greater Bird's-foot-trefoil,NBNSYS0000003260,Fabales,Fabaceae,individual flower,73
6341789,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,3,11097741,flowering plant,Carum verticillatum,Whorled Caraway,NHMSYS0000456960,Apiales,Apiaceae,flower umbel,5
6341789,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,3,11097742,flowering plant,Galium palustre,Marsh-bedstraw,NBNSYS0000004313,Gentianales,Rubiaceae,individual flower,34
6341800,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,4,11097819,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,3
6341800,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,4,11097820,flowering plant,Stellaria graminea,Lesser Stitchwort,NBNSYS0000003037,Caryophyllales,Caryophyllaceae,individual flower,4
6341812,Wales,87,Blaen-y-cwm,SN6634,26/07/2019,2019,5,11097850,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,5
6345633,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,1,11101356,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,84
6345633,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,1,11101357,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,12
6346009,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,2,11101360,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,48
6346009,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,2,11101361,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,78
6346009,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,2,11101362,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,6
6346325,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,3,11101364,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,88
6346325,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,3,11101365,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,7
6346325,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,3,11101366,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,44
6346337,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,4,11101419,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,12
6346337,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,4,11101420,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,32
6346337,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,4,11101421,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,32
6346337,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,4,11101422,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,individual flower,12
6346364,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,5,11101456,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,individual flower,12
6346364,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,5,11101457,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,individual flower,10
6346364,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,5,11101458,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,8
6346364,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,5,11101459,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,individual flower,15
6346364,Wales,89,Tomen-y-mur,SH7038,12/07/2019,2019,5,11101460,flowering plant,Galium saxatile,Heath Bedstraw,NBNSYS0000004310,Gentianales,Rubiaceae,individual flower,140
6414707,England,32,Pateley Moor,SE1867,27/06/2019,2019,3,11197898,flowering plant,Rumex acetosa,Common Sorrel,NBNSYS0000003778,Caryophyllales,Polygonaceae,flower spike,100
6414718,England,32,Pateley Moor,SE1867,27/06/2019,2019,4,11197911,flowering plant,Galium,Bedstraw,NHMSYS0000458959,Gentianales,Rubiaceae,individual flower,200
6415259,England,1,near Grangemill,SK2557,29/07/2019,2019,1,11199326,flowering plant,Galium verum,Lady's Bedstraw,NBNSYS0000004309,Gentianales,Rubiaceae,flower spike,30
6415259,England,1,near Grangemill,SK2557,29/07/2019,2019,1,11199327,flowering plant,Centaurea nigra sens. lat. (=nigra/debauxii),Common Knapweed,NHMSYS0021232322,Asterales,Asteraceae,individual flower,9
6415259,England,1,near Grangemill,SK2557,29/07/2019,2019,1,11199328,flowering plant,Heracleum sphondylium,Hogweed,NBNSYS0000003710,Apiales,Apiaceae,flower umbel,9
6415259,England,1,near Grangemill,SK2557,29/07/2019,2019,1,11199329,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,flower spike,6
6415269,England,1,near Grangemill,SK2557,29/07/2019,2019,2,11199342,flowering plant,Stellaria holostea,Greater Stitchwort,NBNSYS0000003035,Caryophyllales,Caryophyllaceae,flower head,13
6415269,England,1,near Grangemill,SK2557,29/07/2019,2019,2,11199343,flowering plant,Geranium pratense,Meadow Crane's-bill,NBNSYS0000003147,Geraniales,Geraniaceae,individual flower,40
6415364,England,1,near Grangemill,SK2557,29/07/2019,2019,3,11199445,flowering plant,Trifolium pratense,Red Clover,NBNSYS0000003231,Fabales,Fabaceae,flower head,3
6415364,England,1,near Grangemill,SK2557,29/07/2019,2019,3,11199446,flowering plant,Bellis perennis,Daisy,NBNSYS0000004445,Asterales,Asteraceae,flower head,1
6415364,England,1,near Grangemill,SK2557,29/07/2019,2019,3,11199447,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,3
6415364,England,1,near Grangemill,SK2557,29/07/2019,2019,3,11199448,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,flower spike,13
6415966,England,1,near Grangemill,SK2557,29/07/2019,2019,4,11200825,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,2
6415966,England,1,near Grangemill,SK2557,29/07/2019,2019,4,11200826,flowering plant,Stellaria holostea,Greater Stitchwort,NBNSYS0000003035,Caryophyllales,Caryophyllaceae,individual flower,16
6415966,England,1,near Grangemill,SK2557,29/07/2019,2019,4,11200827,flowering plant,Geranium pratense,Meadow Crane's-bill,NBNSYS0000003147,Geraniales,Geraniaceae,individual flower,50
6415966,England,1,near Grangemill,SK2557,29/07/2019,2019,4,11200828,flowering plant,Vicia sepium,Bush Vetch,NBNSYS0000003290,Fabales,Fabaceae,flower spike,9
6415966,England,1,near Grangemill,SK2557,29/07/2019,2019,4,11200829,flowering plant,Urtica dioica,Common Nettle,NBNSYS0000003807,Rosales,Urticaceae,flower spike,5
6415966,England,1,near Grangemill,SK2557,29/07/2019,2019,4,11200830,flowering plant,Galium aparine,Cleavers,NBNSYS0000004319,Gentianales,Rubiaceae,individual flower,10
6415979,England,1,near Grangemill,SK2557,29/07/2019,2019,5,11200881,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,13
6415979,England,1,near Grangemill,SK2557,29/07/2019,2019,5,11200882,flowering plant,Ranunculus,Buttercup,NHMSYS0000462231,Ranunculales,Ranunculaceae,individual flower,1
6421580,Wales,63,Plas Bach,SH4072,01/08/2019,2019,1,11210479,flowering plant,Lotus corniculatus,Common Bird's-foot-trefoil,NBNSYS0000003258,Fabales,Fabaceae,individual flower,10
6421580,Wales,63,Plas Bach,SH4072,01/08/2019,2019,1,11210480,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower spike,5
6421580,Wales,63,Plas Bach,SH4072,01/08/2019,2019,1,11210481,flowering plant,Filipendula ulmaria,Meadowsweet,NBNSYS0000003316,Rosales,Rosaceae,flower umbel,3
6421580,Wales,63,Plas Bach,SH4072,01/08/2019,2019,1,11210482,flowering plant,Cirsium arvense,Creeping Thistle,NBNSYS0000004492,Asterales,Asteraceae,flower head,1
6421580,Wales,63,Plas Bach,SH4072,01/08/2019,2019,1,11210483,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,2
6421860,Wales,63,Plas Bach,SH4072,01/08/2019,2019,5,11210858,flowering plant,Rubus fruticosus agg.,Bramble,NBNSYS0000003328,Rosales,Rosaceae,individual flower,10
6421860,Wales,63,Plas Bach,SH4072,01/08/2019,2019,5,11210859,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,3
6421860,Wales,63,Plas Bach,SH4072,01/08/2019,2019,5,11210860,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,6
6421860,Wales,63,Plas Bach,SH4072,01/08/2019,2019,5,11210861,flowering plant,Jacobaea vulgaris,Common Ragwort,NHMSYS0021241522,Asterales,Asteraceae,flower head,46
6421860,Wales,63,Plas Bach,SH4072,01/08/2019,2019,5,11210862,flowering plant,Stellaria,NA,NHMSYS0000464003,Caryophyllales,Caryophyllaceae,individual flower,4
6439036,England,91,near Thornton,SK4706,29/07/2019,2019,2,11238819,flowering plant,Achillea millefolium,Yarrow,NBNSYS0000004451,Asterales,Asteraceae,flower umbel,25
6439056,England,91,near Thornton,SK4706,29/07/2019,2019,3,11238850,flowering plant,Chamerion angustifolium,Rosebay Willowherb,NBNSYS0000003598,Myrtales,Onagraceae,flower spike,50
6448486,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,1,11256857,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,9
6448486,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,1,11256858,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,37
6448486,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,1,11256859,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,8
6448486,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,1,11256860,flowering plant,Bellis perennis,Daisy,NBNSYS0000004445,Asterales,Asteraceae,flower head,2
6448486,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,1,11256861,flowering plant,Hypochaeris radicata,Cat's-ear,NBNSYS0000004518,Asterales,Asteraceae,flower head,3
6448486,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,1,11256862,flowering plant,Rumex acetosa subsp. acetosa,Common Sorrel,NHMSYS0000462957,Caryophyllales,Polygonaceae,flower spike,2
6448487,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,2,11256863,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,flower head,106
6448487,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,2,11256864,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,18
6448487,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,2,11256865,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower head,1
6448487,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,2,11256866,flowering plant,Bellis perennis,Daisy,NBNSYS0000004445,Asterales,Asteraceae,flower head,1
6448489,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,3,11256868,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,3
6448492,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,5,11256870,flowering plant,Matricaria discoidea,Pineappleweed,NBNSYS0000004462,Asterales,Asteraceae,flower head,108
6448492,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,5,11256871,flowering plant,Ranunculus repens,Creeping Buttercup,NBNSYS0000002709,Ranunculales,Ranunculaceae,individual flower,1
6448492,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,5,11256872,flowering plant,Cerastium fontanum,Common Mouse-ear,NBNSYS0000003022,Caryophyllales,Caryophyllaceae,individual flower,5
6448492,Scotland,112,Blairlinnans,NS4085,29/07/2019,2019,5,11256873,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,4
6449290,England,32,Pateley Moor,SE1867,29/07/2019,2019,3,11258747,flowering plant,Erica tetralix,Cross-leaved Heath,NBNSYS0000003903,Ericales,Ericaceae,flower spike,11
6455008,Scotland,44,Outerwards,NS2366,20/07/2019,2019,1,11270135,flowering plant,Erica tetralix,Cross-leaved Heath,NBNSYS0000003903,Ericales,Ericaceae,flower head,52
6455008,Scotland,44,Outerwards,NS2366,20/07/2019,2019,1,11270136,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,49
6455008,Scotland,44,Outerwards,NS2366,20/07/2019,2019,1,11270137,flowering plant,Drosera rotundifolia,Round-leaved Sundew,NBNSYS0000003519,Caryophyllales,Droseraceae,flower spike,1
6455032,Scotland,44,Outerwards,NS2366,20/07/2019,2019,2,11270196,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,4
6455059,Scotland,44,Outerwards,NS2366,20/07/2019,2019,3,11270276,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,19
6455059,Scotland,44,Outerwards,NS2366,20/07/2019,2019,3,11270277,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,129
6455059,Scotland,44,Outerwards,NS2366,20/07/2019,2019,3,11270278,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,31
6455059,Scotland,44,Outerwards,NS2366,20/07/2019,2019,3,11270279,flowering plant,Galium palustre,Marsh-bedstraw,NBNSYS0000004313,Gentianales,Rubiaceae,flower spike,123
6455059,Scotland,44,Outerwards,NS2366,20/07/2019,2019,3,11270280,flowering plant,Conopodium majus,Pignut,NBNSYS0000003681,Apiales,Apiaceae,flower umbel,31
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270371,flowering plant,Potentilla erecta,Tormentil,NBNSYS0000003349,Rosales,Rosaceae,individual flower,5
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270372,flowering plant,Ranunculus acris,Meadow Buttercup,NBNSYS0000002708,Ranunculales,Ranunculaceae,individual flower,29
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270373,flowering plant,Cirsium palustre,Marsh Thistle,NBNSYS0000004491,Asterales,Asteraceae,flower head,119
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270374,flowering plant,Galium palustre,Marsh-bedstraw,NBNSYS0000004313,Gentianales,Rubiaceae,flower spike,23
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270375,flowering plant,Conopodium majus,Pignut,NBNSYS0000003681,Apiales,Apiaceae,flower umbel,44
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270376,flowering plant,Hypochaeris radicata,Cat's-ear,NBNSYS0000004518,Asterales,Asteraceae,flower head,1
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270377,flowering plant,Euphrasia,Eyebright,NHMSYS0000458644,Lamiales,Orobanchaceae,flower spike,15
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270378,flowering plant,Prunella vulgaris,Selfheal,NBNSYS0000004225,Lamiales,Lamiaceae,flower head,4
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270379,flowering plant,Trifolium repens,White Clover,NBNSYS0000003247,Fabales,Fabaceae,flower head,10
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270380,flowering plant,Galium saxatile,Heath Bedstraw,NBNSYS0000004310,Gentianales,Rubiaceae,flower spike,7
6455089,Scotland,44,Outerwards,NS2366,20/07/2019,2019,4,11270381,flowering plant,Plantago lanceolata,Ribwort Plantain,NBNSYS0000004275,Lamiales,Plantaginaceae,flower spike,20
